Time,NDVI,EVI
2012-04-22,0.7391000000000001,0.46290000000000003
2012-05-08,0.7451,0.45270000000000005
2012-05-24,0.8086,0.4924
2012-06-09,0.7827000000000001,0.47540000000000004
2012-06-25,0.7868,0.4834
2012-07-11,0.7987000000000001,0.47800000000000004
2012-07-27,0.7905000000000001,0.4969
2012-08-12,0.7429,0.4675
2012-08-28,0.7181000000000001,0.46280000000000004
2012-09-13,0.7481,0.44320000000000004
2012-09-29,0.7782,0.5822
2012-10-15,0.8413,0.5033
2012-10-31,0.7942,0.5776
2012-11-16,0.3069,0.26630000000000004
2012-12-02,0.8052000000000001,0.5958000000000001
2012-12-18,0.8307,0.6339
2013-01-01,0.7562,0.5014000000000001
2013-01-17,0.8485,0.5736
2013-02-02,0.338,0.34450000000000003
2013-02-18,0.8452000000000001,0.615
2013-03-06,0.8412000000000001,0.6867000000000001
2013-03-22,0.6743,0.4032
2013-04-07,0.8668,0.6321
2013-04-23,0.8834000000000001,0.5811000000000001
2013-05-09,0.8619,0.5468000000000001
2013-05-25,0.8683000000000001,0.5954
2013-06-10,0.8570000000000001,0.5633
2013-06-26,0.8572000000000001,0.5547000000000001
2013-07-12,0.8420000000000001,0.5427000000000001
2013-07-28,0.8344,0.5389
2013-08-13,0.8239000000000001,0.5231
2013-08-29,0.8457,0.5431
2013-09-14,0.8116,0.6094
2013-09-30,0.8328,0.5847
2013-10-16,0.8559,0.5969
2013-11-01,0.878,0.555
2013-11-17,0.6129,0.46330000000000005
2013-12-03,0.772,0.6392
2013-12-19,0.8573000000000001,0.4286999999999999
2014-01-01,0.8500000000000001,0.773
2014-01-17,0.8539,0.7039000000000001
2014-02-02,0.8766,0.5401
2014-02-18,0.4214,0.40340000000000004
2014-03-06,0.9161,0.6112000000000001
2014-03-22,0.6017999999999999,0.4933
2014-04-07,0.8513000000000001,0.6597000000000001
2014-04-23,0.8782000000000001,0.6463
2014-05-09,0.8288000000000001,0.6162000000000001
2014-05-25,0.8551000000000001,0.5634
2014-06-10,0.8634000000000001,0.5973
2014-06-26,0.8598,0.5845
2014-07-12,0.8398,0.5609000000000001
2014-07-28,0.8377,0.5589000000000001
2014-08-13,0.8356,0.5817
2014-08-29,0.8222,0.49560000000000004
2014-09-14,0.8427,0.5644
